Id,SalePrice
2854,143894.052225107
2855,201623.926955349
2856,206812.282258287
2857,194546.480291413
2858,197142.85720631
2859,133494.456558474
2860,124535.513792463
2861,135522.597247038
2862,181706.129203995
2863,124792.884317964
2864,229980.378297695
2865,139999.422078087
2866,146202.903523063
2867,95907.7208290439
2868,118792.54443054
2869,125748.475773575
2870,148112.909558495
2871,107319.876453774
2872,72311.8791665306
2873,108868.844299183
2874,139364.583656437
2875,126079.51172165
2876,155475.657724106
2877,140836.994380097
2878,178193.836541975
2879,140524.945739066
2880,117770.644111611
2881,166086.63300456
2882,173053.713971344
2883,190568.780104994
2884,186389.948622122
2885,184400.167752412
2886,211461.501220589
2887,105370.537268839
2888,123976.887365848
2889,70151.5838235569
2890,89410.0024705206
2891,137417.886317013
2892,70692.5420644415
2893,110527.324111249
2894,72895.6522970393
2895,309967.616818594
2896,291495.56615268
2897,182337.476122824
2898,154427.222721119
2899,220064.812924036
2900,156862.823138833
2901,203466.91462181
2902,192711.230778082
2903,329591.76090398
2904,329657.854834507
2905,134064.00410002
2906,191997.939138787
2907,115002.318878164
2908,127414.082308263
2909,151876.881671981
2910,87020.9469899729
2911,90565.41862477
2912,151566.650263213
2913,92411.1450176966
2914,88070.1210991488
2915,89506.141009776
2916,91856.5955224793
2917,153808.358941958
2918,123715.741209491
2919,205821.66208837
